4.537	11520	2.70
4.540	11597	2.71
4.543	11627	2.72
4.547	11621	2.72
4.550	11599	2.72
4.553	11616	2.72
4.557	11686	2.74
4.560	11730	2.75
4.563	11729	2.75
4.567	11593	2.71
4.570	11095	2.60
4.573	9875	2.31
4.577	9028	2.11
4.580	8490	1.99
4.583	8165	1.91
4.587	8044	1.88
4.590	8180	1.91
4.593	8444	1.98
4.597	9076	2.12
4.600	11064	2.59
4.603	12181	2.85
4.607	15619	3.66
4.610	19164	4.49
4.613	23464	5.49
4.617	27784	6.50
4.620	31833	7.45
4.623	35198	8.24
4.627	37124	8.69
4.630	37127	8.69
4.633	35198	8.24
4.637	31790	7.44
4.640	26989	6.32
4.643	21858	5.12
4.647	16950	3.97
4.650	12258	2.87
4.653	9117	2.13
4.657	6470	1.51
4.660	4487	1.05
4.663	3350	0.78
4.667	2838	0.66
4.670	2673	0.63
4.673	2635	0.62
4.677	2659	0.62
4.680	2714	0.64
4.683	2811	0.66
4.687	2939	0.69
4.690	3213	0.75
4.693	3873	0.91
4.697	4681	1.10
4.700	5594	1.31
4.703	6670	1.56
4.707	8291	1.94
4.710	9618	2.25
4.713	10601	2.48
4.717	11023	2.58
4.720	11238	2.63
4.723	11346	2.66
4.727	11322	2.65
4.730	11191	2.62
4.733	10780	2.52
4.737	9683	2.27
4.740	8629	2.02
4.743	7647	1.79
4.747	6167	1.44
4.750	4711	1.10
4.753	4223	0.99
4.757	3857	0.90
4.760	3517	0.82
4.763	3393	0.79
4.767	3385	0.79
4.770	3405	0.80
4.773	3420	0.80
4.777	3480	0.81
4.780	3614	0.85
4.783	3756	0.88
4.787	3904	0.91
4.790	4060	0.95
4.793	4215	0.99
4.797	4305	1.01
4.800	4331	1.01
4.803	4393	1.03
4.807	4338	1.02
4.810	4159	0.97
4.813	4047	0.95
4.817	3965	0.93
4.820	3916	0.92
4.823	3947	0.92
4.827	3994	0.93
4.830	4144	0.97
4.833	4518	1.06
4.837	5787	1.35
4.840	7535	1.76
4.843	8401	1.97
4.847	9916	2.32
4.850	11222	2.63
4.853	12282	2.88
4.857	13025	3.05
4.860	13039	3.05
4.863	12298	2.88
4.867	11468	2.68
4.870	10821	2.53
4.873	9711	2.27
4.877	8623	2.02
4.880	8135	1.90
4.883	7880	1.84
4.887	7761	1.82
4.890	7735	1.81
4.893	7882	1.85
4.897	8465	1.98
4.900	9603	2.25
4.903	10887	2.55
4.907	12342	2.89
4.910	14283	3.34
4.913	17114	4.01
4.917	19641	4.60
4.920	21544	5.04
4.923	22175	5.19
4.927	22343	5.23
4.930	22002	5.15
4.933	19761	4.63
4.937	17133	4.01
4.940	14240	3.33
4.943	11745	2.75
4.947	9531	2.23
4.950	7735	1.81
4.953	5998	1.40
4.957	4683	1.10
4.960	4060	0.95
4.963	3519	0.82
4.967	2708	0.63
4.970	2231	0.52
4.973	2069	0.48
4.977	2001	0.47
4.980	1960	0.46
4.983	1867	0.44
4.987	1815	0.42
4.990	1829	0.43
4.993	1870	0.44
4.997	1889	0.44
5.000	1816	0.43
5.003	1738	0.41
5.007	1714	0.40
5.010	1697	0.40
5.013	1657	0.39
5.017	1604	0.38
5.020	1556	0.36
5.023	1515	0.35
5.027	1489	0.35
5.030	1521	0.36
5.033	1602	0.38
5.037	1683	0.39
5.040	1786	0.42
5.043	2084	0.49
5.047	2698	0.63
5.050	3435	0.80
5.053	4003	0.94
5.057	4399	1.03
5.060	4644	1.09
5.063	4726	1.11
5.067	4688	1.10
5.070	4519	1.06
5.073	4222	0.99
5.077	3864	0.90
5.080	3396	0.79
5.083	2853	0.67
5.087	2477	0.58
5.090	2291	0.54
5.093	2333	0.55
5.097	2781	0.65
5.100	3649	0.85
5.103	4465	1.05
5.107	5467	1.28
5.110	7182	1.68
5.113	7970	1.87
5.117	8261	1.93
5.120	8330	1.95
5.123	8184	1.92
5.127	7902	1.85
5.130	7433	1.74
5.133	6345	1.49
5.137	5093	1.19
5.140	4528	1.06
5.143	4291	1.00
5.147	4166	0.98
5.150	4238	0.99
5.153	4637	1.09
5.157	5847	1.37
5.160	7694	1.80
5.163	9331	2.18
5.167	12363	2.89
5.170	14492	3.39
5.173	16272	3.81
5.177	17223	4.03
5.180	17985	4.21
5.183	18561	4.34
5.187	18395	4.31
5.190	17113	4.01
5.193	15290	3.58
5.197	14259	3.34
5.200	13228	3.10
